상호,주소,휘발유_편차
용당주유소,경남 양산시 웅상대로 1550  (용당동),-13.924323846430994
신탄진(상)주유소/충전소,대전 대덕구 산업단지로 27,-13.922317456655719
SK에너지(주) 시흥주유소,경기 시흥시 수인로 3380 (신천동),-13.914223592488279
(주)대양북대구주유소,대구 북구 동북로 9 (산격동),-13.908863607839494
역전주유소,경북 경산시 중앙로 20 (사정동),-13.908226162178515
(주)새론에너지,전북 전주시 덕진구 온고을로 259,-13.904034547349601
청산주유소,경기 가평군 청평면 경춘로 1232,-13.903445497507196
우리동래주유소,부산 동래구 수안로 60 (수안동),-13.899847785290282
세기상사㈜ 양산제일주유소,경남 양산시 중앙로 33,-13.888049783179413
대원주유소,경북 칠곡군 기산면 칠곡대로 1281,-13.877681429501692
성일기업(주)성일주유소,강원 동해시 동해대로 5155 (효가동),-13.875611388436388
월곶하이웨이주유소,경기 시흥시 동서로 174 (월곶동),-13.875403033283657
어린왕자주유소,충청남도 천안시 서북구 백석로 248 (성정동),-13.868383617208185
서해안주유소,경기도 화성시 비봉면 비봉로 477,-13.864101819350559
해변주유소,전남 여수시 돌산읍 돌산로 3090,-13.862753381734708
GS칼텍스(주)직영 대양점,대전 중구 우암로 4 (선화동),-13.861160341334962
㈜한양에너지 가나주유소,경기 평택시 울성길 21 (신대동),-13.857802875622587
운학주유소,경기 용인시 처인구 동부로 348 (운학동),-13.854139686660744
구미탑주유소,경상북도 구미시 야은로 381 (도량동),-13.854053150022784
광신석유(주)직영 울산대교주유소,울산 남구 장생포로 240 (매암동),-13.852846779189738
남원이백주유소,전북 남원시 산업로 3272,-13.846744666582651
남북주유소,경남 산청군 시천면 지리산대로 3825,-13.841434522759553
풍산self주유소,경기 고양시 일산동구 중산로 55 (중산동),-13.840608790951109
명보에너지,서울 금천구 시흥대로 377 (독산동),-13.83968883912164
(유)그린피앤엘 시온주유소,전북 전주시 완산구 백제대로 286,-13.835703403506974
대신주유소,광주광역시 서구 상무대로 1185 (농성동),-13.832688837487211
송곡,경북 김천시 남면 농남로 721,-13.824672331285957
현대주유소,충북 청주시 상당구 미원면 구방5길 2,-13.824146601319839
서원주유소,경기 고양시 일산동구 고봉로819번길 8 (설문동),-13.821578253613902
나들목주유소,경북 김천시 영남대로 1475,-13.817878461893347
감수리주유소,전북 전주시 덕진구 팔복동4가 168-3,-13.814575490322506
GS칼텍스(주)동양7주유소,인천 부평구 경인로 1130 (일신동),-13.808736656147321
정자주유소,경남 진주시 금곡면 월아산로 697,-13.80470118167089
현해대동주유소, ,-13.803637465167442
(주)한경에너지 베스트원주유소, ,-13.7952869560959
SK오목천그린주유소,경기 수원시 권선구 오목천로 40  (오목천동),-13.79516836159702
만땅주유소,전북 정읍시 충정로 585,-13.790130295500669
성문주유소,경기 포천시 가산면 포천로 715,-13.789871598113898
덕천강주유소(SK),경남 산청군 단성면 옥단로 1871,-13.787476838907374
행복가득주유소, ,-13.785968347936029
진주원예농협 영천강지소주유소,경남 진주시 문산읍 월아산로 920,-13.785202063546183
지에스칼텍스㈜ 신사제일주유소,서울 은평구 증산로 423 (신사동),-13.770501850367907
일죽IC주유소,경기 안성시 일죽면 서동대로 7159,-13.768978578777308
대양주유소,경남 진주시 일반성면 동부로 2016,-13.768469604278803
우리주유소,서울 광진구 동일로 435 (중곡동),-13.759504480647658
친구주유소,경상남도 김해시 김해대로 1705,-13.755150591765236
JJ주유소,충청남도 아산시 배방읍 온천대로 1829,-13.754704426277613
신흥주유소,경남 함안군 대산면 대법로 571,-13.752382594244372
(주)한경에너지 베스트원주유소,경기도 하남시  하남대로 781 (신장동),-13.749014337268974
유진주유소, 충청남도 아산시 신창면 온천대로 846,-13.745226086913544
GS칼텍스(주)직영 합동점,전남 목포시 영산로 696 (석현동),-13.74280769068215
금강주유소,부산 동래구 충렬대로 400 (안락동),-13.737909909887492
원진주유소, ,-13.736983263449977
동양산업(주)마도주유소,경기도 화성시 마도면 화성로 873,-13.733226778049612
알찬주유소,경기 용인시 처인구  중부대로 1764 (마평동),-13.732809610796423
슈퍼맨주유소,경기 화성시 향남읍 발안로 392,-13.731200420068987
대동강주유소,강원 강릉시 남부로 67 (내곡동),-13.721422230961613
사랑주유소,인천광역시 부평구 마장로 173 (산곡동),-13.719894242649266
남밀양농협주유소,경남 밀양시 초동면 초동로 105,-13.715815571678306
양양농협손양주유소,강원 양양군 손양면 동해대로 2105,-13.700463677083365
신황금주유소,전라남도 광양시 제철로 641황금동,-13.697650025231836
하늘주유소,충북 옥천군 이원면 옥천로 3033,-13.696592074094497
진량주유소,경상북도 경산시 진량읍 봉회길 78,-13.69630725771151
왕성주유소,강원 원주시 치악로 2215 (태장동),-13.690141700778117
금풍주유소,경기 파주시 평화로 240 (야동동),-13.688322623606705
지평선주유소,전북 김제시 진봉면 해학로 791,-13.687774403406099
만나주유소,충북 괴산군 사리면 중부로 321,-13.687236634385634
전주나들목주유소,전북 전주시 덕진구  온고을로 757 (반월동),-13.682786615547746
SK행복충전 남악IC개발충전소,전남 무안군 삼향읍 남악5로72번길 81-55,-13.67853400117344
(주)빅오일주유소, ,-13.677872705125335
우리들주유소,경기 포천시 호국로 898 (설운동),-13.672940140030393
대림석유(주) 싼백제주유소,전북 익산시 고봉로 253 (동서학동),-13.671138258874494
낙원주유소,울산광역시 울주군 웅촌면 웅촌로 468,-13.66245616484039
DH천안주유소,충남 천안시 서북구 천안대로 1166,-13.660366438904834
광주주유소,광주 광산구 동곡로 422 (월전동),-13.659753901881547
기분좋은주유소,전남 순천시 해룡면 순광로 270,-13.6558617713415
부산경인에너지(주)낙동강주유소,부산광역시 북구 사상로 619 (구포동),-13.652921609110164
굿오일이앤에스(주)동천주유소,서울 중랑구 동일로 654 (면목동),-13.649332993239812
용문농협주유소,경기 양평군 용문면 용문로 450,-13.648516037071463
알찬주유소,경기도 수원시 권선구 권선로 644 (권선동),-13.64773320590587
동일석유(주) 부원주유소,경기도 부천시 원미구 부천로 97,-13.647669593324574
독천주유소,전남 영암군 학산면 독천로 272,-13.644876115503855
진도주유소,전남 진도군 진도읍 옥주길 44,-13.64032639194099
자영에너지,경기 동두천시 삼육사로 1109 (생연동),-13.639617583597255
대명주유소,경기 시흥시 소래로 18 (월곶동),-13.63043990916788
서동주유소,충청남도 서천군 마서면 금강로 1128,-13.630289721284571
삼거리주유소,경남 진주시 사봉면 지수로 1,-13.624604181608497
KH에너지(주) 직영 KH테크노주유소, ,-13.62008218021133
강남주유소,울산 울주군 삼남면 반구대로 682,-13.61956820608484
정지뜰주유소,강원 원주시 강변로 745 (학성동),-13.617343596543035
영중농협주유소,경기 포천시 창수면 전영로 1099,-13.603556698167859
현대오일뱅크(주) 대림셀프주유소,광주 북구 하서로 380 (양산동),-13.602436077476536
부라보주유소,충청남도 논산시 강변로 61(등화동),-13.600258979718346
득량주유소,전남 보성군 득량면 충의로 1524,-13.595282240636356
오천만주유소,서울 중랑구 동일로 547 (면목동),-13.594532997481204
지에스칼텍스(주)하당푸른주유소,전남 목포시 백년대로 197(용해동),-13.593034973595067
남고문주유소,전남 나주시 남고문로 72 (남외동),-13.592405678607756
톨게이트주유소,충남 서산시 운산면 운암로 895,-13.585691255400608
대진주유소,전남 순천시 별량면 녹색로 729,-13.581548961776017
사랑주유소,전북 완주군 삼례읍 삼례로 363,-13.577221166504385
(Self)교동택지주유소,강원 강릉시 하슬라로 233 (교동),-13.575128733376033
할렐루야주유소,충북 충주시 가금면 첨단산업로 1315,-13.5748464427742
금풍주유소,경기도 포천시 신북면 호국로 2323,-13.567305032881256
광장주유소,전남 목포시 백년대로 234 (상동),-13.565421393214319
계양주유소,경북 경산시  원효로 130 (계양동),-13.548223451332428
동은개발(주)명품주유소,부산 강서구 대저로 283 (대저1동),-13.547559138149255
(주)그린주유소,인천 서구 염곡로 254 (석남동),-13.546928059066795
영순농협주유소,경북 문경시 영순면 영순로 181,-13.546633548784392
세계주유소,충남 예산군 예산읍 벚꽃로 320,-13.544154094849787
해동주유소,경기 양주시 장흥면 일영로 545,-13.541365365303905
무지개주유소,경남 창원시 의창구 태복산로 13 (도계동),-13.540840302508885
홍천휴게주유소,강원도 홍천군 남면 설악로 6,-13.536622088389095
유성IC주유소,대전 유성 현충원로 545,-13.532650268103144
신산주유소,경기 파주시 광탄면 혜음로 964,-13.529060445555187
e-편한주유소,대구 동구  아양로 139 (신암동),-13.527832470420954
영덕가는길주유소,경북 포항시 북구 흥해읍 동해대로 962,-13.523320257382643
장동주유소,대구 달서구 성서동로 208 (장동),-13.520919287580226
불은주유소,인천 강화군 불은면 강화동로 670-1,-13.516952235576776
금천주유소,인천광역시 연수구  앵고개로 108 (동춘동),-13.516425695752035
(주)천일에너지 대진주유소,부산 사하구 낙동대로 339,-13.514448624768013
시민주유소,광주 서구 눌재로 328,-13.505012298479283
쌍백주유소,경상남도 합천군 쌍백면 쌍백중앙로 162-8,-13.501170296800487
(주)동행기업,경북 성주군 선남면 나선로 999,-13.500959896678342
봉명주유소,충남 천안시 동남구 쌍용대로 175 (봉명동),-13.489723485828337
울진현대주유소,경상북도 울진군 근남면 동해대로 3816,-13.482153543261179
신암로주유소(금강개발대구지점),대구 동구 신암로 117 (신암동),-13.475637148548977
왜관주유소,경북 칠곡군 왜관읍 칠곡대로 1738,-13.473827769567581
부흥로,인천광역시 부평구  장제로 200 (부평5동),-13.473360412307324
광신석유(주)직영경부고속주유소,부산 금정구 중앙대로1720번길 7 (부곡동),-13.469688094332813
GS세양주유소,강원 원주시 북원로 2854 (태장동),-13.468495207303446
(유)안전에너지주유소,전남 나주시 나주서부로 97,-13.467361642810186
교동주유소, ,-13.467344587732558
본리주유소,대구 달서구 구마로 66,-13.466685460006392
남산주유소,경북 영주시 구성로 109 (조암동),-13.456659413223866
(주)창우이엔지 박리다매주유소,경기 의정부시 시민로 284,-13.452659770917634
(주)가수원하늘셀프주유소,대전 서구 계백로 1176 (가수원동),-13.451764935548393
삼미그린주유소,경기 오산시 경기대로 682,-13.450772306254578
강변북로주유소,경기 남양주시 강변북로 776 (가운동),-13.445401785421451
장안공원주유소,경기 수원시 장안구 팔달로 227 (영화동),-13.444096735844413
남거창농협주유소,경남 거창군 남상면 수남로 1841,-13.442629308881585
진영와이엔제이,경기 의왕시 경수대로 419 (오전동),-13.439544520225033
한서주유소, ,-13.439089748358553
더조은주유소,경기 안성시 공도읍 공도로 160,-13.43792070549812
천평삼거리주유소,경상북도 칠곡군 가산면 송신로 11,-13.432663450169404
타이거주유소,충북 괴산군 사리면 중부로 367,-13.431344997268535
송화주유소,충청북도 음성군 소이면 충청대로 1774,-13.430046348292207
충청에너지주유소, ,-13.429048911819972
옥성주유소,경북 포항시 북구 흥해읍 동해대로 1453,-13.42041196078511
동산주유소,경기도 오산시 오산천로 3-5,-13.419565182323643
청우주유소,경북 경산시 하양읍 대경로 98,-13.415166420298304
큰길주유소,전북 전주시 덕진구 용덕길 3-22 (용정동),-13.41037146258513
풍산주유소,경기 안양시 만안구 박달로 552 (안양동),-13.410052803492224
